platform,controller,trajectory,traj_double,traj_short,traj_spin,lookahead_time,time,traj_time,ref_time,comp_time,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_throttle,cbf_v_p,cbf_v_q,cbf_v_r
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.0899,0.0799669,1.27997,5.9868e-05,0.0860776,-0.090645,-2.86562,0.00413371,0.0141296,0.0863754,-0.0848922,1.44059,0.999291,-3,0,0.871689,-0.0473107,0,0.0590271,-0.163321,0.0192959,0.758348,0.341932,-0.544509,0.110104,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.1899,0.179969,1.37997,4.2879e-05,0.094423,-0.08058,-2.87645,0.0021166,0.0200443,0.0970047,-0.140413,1.52486,0.986692,-3,0,0.813133,-0.204328,0,0.252712,-0.509558,0.0367349,0.760107,0.326766,-0.547008,0.11353,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.2899,0.279959,1.47996,5.9597e-05,0.103778,-0.0686046,-2.89359,0.00129988,0.0687821,0.13035,-0.208036,1.6031,0.958536,-3,0,0.751375,-0.358104,0,0.32861,-0.530293,0.0628946,0.753608,0.244904,-0.434632,0.0791728,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.3899,0.379983,1.57998,6.0564e-05,0.118927,-0.0530083,-2.91504,0.00113538,0.156617,0.187438,-0.252991,1.67504,0.91525,-3,0,0.68663,-0.506283,0,0.258174,-0.418015,0.0815957,0.745703,0.129745,-0.29759,0.0421328,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.4899,0.47997,1.67997,5.596e-05,0.151558,-0.026355,-2.94512,0.00117062,0.302034,0.278592,-0.282493,1.74035,0.857546,-3,0,0.6192,-0.646424,0,0.1198,-0.259561,0.0893625,0.738629,0.0120476,-0.164299,0.0146815,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.5899,0.579978,1.77998,5.6056e-05,0.199741,0.00664366,-2.97524,0.000628002,0.462086,0.37018,-0.29062,1.7988,0.786306,-3,0,0.549312,-0.776397,0,-0.013299,-0.123737,0.0834919,0.732829,-0.0910753,-0.0385445,0.000860892,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.6899,0.679963,1.87996,5.7216e-05,0.273857,0.0502347,-3.00817,-0.00282579,0.649831,0.46041,-0.284571,1.85014,0.702683,-3,0,0.477272,-0.894101,0,-0.130289,0.0131917,0.071475,0.728694,-0.167891,0.0748004,0.001466,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.7899,0.779998,1.98,5.6732e-05,0.364502,0.0944403,-3.03717,-0.0141558,0.827549,0.520879,-0.271434,1.8942,0.607932,-3,0,0.403311,-0.997756,0,-0.209987,0.124569,0.056834,0.72622,-0.214197,0.168795,0.0164529,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.8899,0.879998,2.08,5.6901e-05,0.486298,0.14166,-3.06635,-0.0395203,1.01505,0.547322,-0.254412,1.93076,0.503625,-3,0,0.327784,-1.08564,0,-0.253696,0.230437,0.0478763,0.724969,-0.229195,0.252885,0.046714,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,10.9899,0.979982,2.17998,5.6257e-05,0.617675,0.179925,-3.09097,-0.0739555,1.17186,0.529702,-0.240153,1.95971,0.391394,-3,0,0.250977,-1.15639,0,-0.260021,0.307914,0.0492065,0.724653,-0.218641,0.314687,0.0863393,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.0899,1.07994,2.27994,3.5346e-05,0.776338,0.210004,-3.1154,-0.119632,1.31094,0.465458,-0.227358,1.98091,0.273026,-3,0,0.1732,-1.20889,0,-0.236909,0.365004,0.0592863,0.724925,-0.19073,0.350902,0.129363,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.1899,1.17996,2.37996,3.5683e-05,0.932267,0.224925,-3.13674,-0.163098,1.39854,0.375269,-0.218702,1.99431,0.150279,-3,0,0.094692,-1.24237,0,-0.200935,0.388226,0.080198,0.725418,-0.157587,0.359159,0.169742,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.2899,1.27997,2.47997,5.8929e-05,1.10396,0.226409,-3.15908,-0.204042,1.4405,0.261332,-0.211574,1.99984,0.0251693,-3,0,0.0158156,-1.25624,0,-0.158827,0.385166,0.110277,0.725832,-0.127771,0.340796,0.20232,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.3899,1.37993,2.57993,3.5449e-05,1.2588,0.215763,-3.17876,-0.231063,1.42891,0.155373,-0.204933,1.99748,-0.100279,-3,0,-0.063087,-1.2503,0,-0.122377,0.355892,0.140632,0.726066,-0.105575,0.300949,0.224256,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.4899,1.47995,2.67995,3.759e-05,1.41617,0.194791,-3.19921,-0.246049,1.36667,0.050768,-0.196211,1.98723,-0.224212,-3,0,-0.141782,-1.22464,0,-0.0986949,0.303033,0.173153,0.7261,-0.0903191,0.246827,0.234226,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.5899,1.57995,2.77995,4.7222e-05,1.54657,0.169406,-3.21702,-0.247484,1.27025,-0.0335787,-0.185676,1.96914,-0.344589,-3,0,-0.219905,-1.17967,0,-0.0827514,0.240134,0.201166,0.725984,-0.0793356,0.185407,0.232445,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.69,1.68001,2.88001,6.0614e-05,1.66872,0.136751,-3.2353,-0.239498,1.13399,-0.114621,-0.171062,1.94326,-0.459592,-3,0,-0.297202,-1.11606,0,-0.0675773,0.16747,0.222305,0.725758,-0.0675648,0.122494,0.221653,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.7899,1.77996,2.97996,5.6521e-05,1.76246,0.10323,-3.25075,-0.227283,0.987854,-0.182665,-0.15481,1.90974,-0.56723,-3,0,-0.373245,-1.03492,0,-0.0572958,0.104692,0.232986,0.725509,-0.0535775,0.0638351,0.205931,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.8899,1.87995,3.07995,4.4165e-05,1.84234,0.0639448,-3.26558,-0.212081,0.816021,-0.251257,-0.135034,1.86868,-0.665964,-3,0,-0.447842,-0.937431,0,-0.0422985,0.0383874,0.237575,0.725308,-0.036497,0.0105342,0.188631,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,11.9899,1.97997,3.17997,5.7354e-05,1.8965,0.0248264,-3.27728,-0.199048,0.651217,-0.311347,-0.11549,1.82023,-0.754227,-3,0,-0.520698,-0.825125,0,-0.0238092,-0.015721,0.232004,0.725208,-0.0176755,-0.0352676,0.172662,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.0899,2.07993,3.27993,3.393e-05,1.93408,-0.0206587,-3.28774,-0.187747,0.472473,-0.372248,-0.0939436,1.76462,-0.830549,-3,0,-0.591457,-0.699879,0,-0.00229497,-0.0638361,0.221954,0.725251,0.00175979,-0.0734231,0.160073,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.1899,2.17996,3.37996,3.2753e-05,1.95019,-0.0653355,-3.29566,-0.180946,0.311364,-0.422511,-0.0754012,1.70202,-0.893818,-3,0,-0.659926,-0.563513,0,0.0184773,-0.1001,0.211142,0.725409,0.0194552,-0.103841,0.151924,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.2899,2.27995,3.47995,5.2675e-05,1.94998,-0.116396,-3.30231,-0.176781,0.146369,-0.469654,-0.0575356,1.63271,-0.942971,-3,0,-0.72577,-0.418302,0,0.0398997,-0.130489,0.198554,0.725636,0.0355582,-0.125606,0.147918,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.3899,2.37995,3.57995,3.1364e-05,1.93499,-0.16573,-3.30687,-0.173849,0.0065372,-0.506331,-0.0432106,1.55696,-0.977256,-3,0,-0.788752,-0.266487,0,0.0560407,-0.147656,0.186911,0.72594,0.0502344,-0.137751,0.146491,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.4899,2.47997,3.67997,5.2778e-05,1.90587,-0.221216,-3.31057,-0.170893,-0.127544,-0.538501,-0.0303331,1.47505,-0.99613,-3,0,-0.848629,-0.110449,0,0.074386,-0.157288,0.177926,0.726306,0.0646925,-0.140029,0.146098,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.5899,2.57996,3.77996,5.1916e-05,1.86989,-0.273986,-3.31303,-0.165894,-0.232737,-0.562822,-0.0213074,1.38734,-0.999291,-3,0,-0.905147,0.0473051,0,0.0895686,-0.155282,0.170152,0.726672,0.0794737,-0.131646,0.144778,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.6899,2.68,3.88,3.6378e-05,1.82754,-0.328819,-3.31483,-0.158071,-0.319294,-0.582727,-0.0144275,1.29411,-0.986686,-3,0,-0.958114,0.204379,0,0.104251,-0.141611,0.165352,0.727023,0.0944503,-0.112413,0.141275,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.7899,2.77996,3.97996,3.1776e-05,1.78154,-0.385347,-3.31627,-0.14727,-0.387445,-0.59783,-0.00976797,1.19585,-0.958536,-3,0,-1.00726,0.358105,0,0.121861,-0.118864,0.16172,0.727425,0.111518,-0.0881149,0.134185,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.89,2.88001,4.08001,5.1488e-05,1.72921,-0.447724,-3.31765,-0.132973,-0.442654,-0.606466,-0.00654687,1.09278,-0.915236,-3,0,-1.05247,0.506321,0,0.136308,-0.0897734,0.155883,0.727879,0.127945,-0.0597351,0.123664,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,12.9899,2.97995,4.17995,5.074e-05,1.67968,-0.506099,-3.31928,-0.118537,-0.480359,-0.605367,-0.00557588,0.985508,-0.857558,-3,0,-1.09349,0.646397,0,0.150077,-0.0585213,0.150745,0.728377,0.141929,-0.0308805,0.110028,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.0899,3.07995,4.27995,3.2504e-05,1.62544,-0.569205,-3.32102,-0.102146,-0.510316,-0.592051,-0.00592472,0.874283,-0.786324,-3,0,-1.13021,0.776369,0,0.161725,-0.0265168,0.142456,0.728929,0.15296,-0.0033125,0.0947839,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.1899,3.17993,4.37993,3.1356e-05,1.57535,-0.625801,-3.32221,-0.0870758,-0.531406,-0.566622,-0.00682775,0.759634,-0.702708,-3,0,-1.16247,0.89407,0,0.167906,0.00104893,0.131775,0.729582,0.158827,0.0200433,0.0782462,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.2899,3.27998,4.47998,5.5741e-05,1.52105,-0.68255,-3.32324,-0.0717686,-0.551571,-0.521816,-0.00890284,0.641913,-0.607952,-3,0,-1.19015,0.997737,0,0.169866,0.0250463,0.119104,0.7303,0.159508,0.0391446,0.0623603,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.3899,3.37997,4.57997,5.7051e-05,1.47042,-0.728622,-3.32447,-0.0591317,-0.570486,-0.463766,-0.0114655,0.521721,-0.503657,-3,0,-1.21313,1.08561,0,0.164327,0.041485,0.103943,0.730943,0.152086,0.0517919,0.0478132,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.4899,3.47998,4.67998,5.622e-05,1.41388,-0.769703,-3.32601,-0.0472229,-0.593901,-0.383046,-0.0141834,0.399449,-0.391401,-3,0,-1.23132,1.15638,0,0.151937,0.0547952,0.08927,0.731491,0.139638,0.0601666,0.0355785,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.5899,3.58,4.78,6.0877e-05,1.3596,-0.797772,-3.32717,-0.0379673,-0.619572,-0.293696,-0.0166447,0.275584,-0.272955,-3,0,-1.24465,1.20892,0,0.135095,0.0575142,0.0741575,0.731881,0.119758,0.0616927,0.0259369,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.6899,3.67996,4.87996,4.7349e-05,1.29851,-0.816227,-3.32831,-0.0293264,-0.652122,-0.182874,-0.018341,0.1507,-0.150272,-3,0,-1.25306,1.24237,0,0.109056,0.0574616,0.0597555,0.732152,0.0976947,0.0609283,0.0184525,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.7899,3.77997,4.97997,5.6503e-05,1.23854,-0.82066,-3.32938,-0.022813,-0.687662,-0.0692703,-0.0189234,0.0251745,-0.0251725,-3,0,-1.25654,1.25624,0,0.0831373,0.0559152,0.0476409,0.732247,0.0699018,0.0548318,0.0132152,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.8899,3.87997,5.07997,5.7437e-05,1.16849,-0.810923,-3.33054,-0.0168542,-0.732514,0.0620298,-0.0188624,-0.100457,0.10033,-3,0,-1.25505,1.2503,0,0.0537299,0.0482827,0.0359951,0.732199,0.0417267,0.04632,0.00966551,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,13.9899,3.97994,5.17994,4.2987e-05,1.09856,-0.788081,-3.33142,-0.0124688,-0.778781,0.1882,-0.0178052,-0.225641,0.2242,-3,0,-1.24861,1.22465,0,0.0202628,0.0361798,0.0276709,0.731971,0.00983953,0.0333706,0.00763461,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.0899,4.07997,5.27997,5.6606e-05,1.01647,-0.749034,-3.33236,-0.00839584,-0.833043,0.32551,-0.0162848,-0.350012,0.344611,-3,0,-1.23724,1.17966,0,-0.0145577,0.0204515,0.0190417,0.731682,-0.0191018,0.0206391,0.00613264,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.1899,4.17995,5.37995,3.644e-05,0.9415,-0.704796,-3.33347,-0.00526375,-0.881312,0.438921,-0.0146494,-0.47294,0.459527,-3,0,-1.221,1.1161,0,-0.0428438,0.00810925,0.0164576,0.731355,-0.0443834,0.00833752,0.00464349,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.2899,4.27997,5.47997,5.3913e-05,0.853899,-0.645403,-3.33476,-0.0021817,-0.935372,0.557986,-0.0128774,-0.594042,0.567234,-3,0,-1.19993,1.03491,0,-0.0694424,-0.00546332,0.0109815,0.730926,-0.070436,-0.00710368,0.00319832,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.3899,4.37994,5.57994,3.1659e-05,0.752246,-0.569054,-3.33625,6.82324e-05,-0.993367,0.677949,-0.0111921,-0.71275,0.665953,-3,0,-1.17413,0.937443,0,-0.0973804,-0.023135,0.00838987,0.730488,-0.0947351,-0.0225045,0.00180336,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.4899,4.47997,5.67997,5.4202e-05,0.652278,-0.488428,-3.33753,0.000882766,-1.0446,0.778698,-0.00970926,-0.828714,0.754225,-3,0,-1.14368,0.825129,0,-0.121773,-0.0361499,0.00616704,0.730111,-0.116252,-0.0361499,0.000793701,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.5899,4.57997,5.77997,5.2929e-05,0.538267,-0.391266,-3.33868,0.00074826,-1.09549,0.874404,-0.00890382,-0.94137,0.830572,-3,0,-1.10873,0.699836,0,-0.145376,-0.0516866,0.00459533,0.729813,-0.134853,-0.0480299,3.0623e-05,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.69,4.68003,5.88003,5.197e-05,0.428451,-0.294662,-3.33943,0.000173955,-1.13709,0.947356,-0.00923339,-1.05038,0.893856,-3,0,-1.06938,0.563418,0,-0.162286,-0.0633475,0.00399739,0.72962,-0.148281,-0.0558948,-0.000647922,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.7899,4.77997,5.97997,5.0207e-05,0.30526,-0.18468,-3.34026,-0.000387906,-1.17543,1.00786,-0.00983294,-1.15512,0.942979,-3,0,-1.02585,0.418273,0,-0.174642,-0.0690834,0.000765215,0.729564,-0.157661,-0.0621948,-0.00154921,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.8899,4.87999,6.07999,5.1534e-05,0.188372,-0.0802686,-3.34118,-0.00064941,-1.20406,1.04483,-0.011641,-1.25537,0.977265,-3,0,-0.97825,0.266433,0,-0.183047,-0.0737773,2.48954e-06,0.729588,-0.163347,-0.0678309,-0.00280142,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,14.9899,4.97995,6.17995,3.9324e-05,0.0599848,0.0339725,-3.34185,-0.000600062,-1.2265,1.06462,-0.0141949,-1.35062,0.996129,-3,0,-0.926811,0.110469,0,-0.185658,-0.0790357,-0.00103807,0.729702,-0.164876,-0.0713842,-0.00430186,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.09,5.08,6.28,3.1508e-05,-0.0589054,0.13821,-3.34264,-0.000234572,-1.23904,1.06357,-0.0172414,-1.44062,0.999289,-3,0,-0.871669,-0.047367,0,-0.186277,-0.0804633,-0.00172384,0.729903,-0.162386,-0.0720941,-0.005842,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.19,5.18,6.38,5.1601e-05,-0.186827,0.247643,-3.34421,0.000136919,-1.24258,1.04177,-0.0208321,-1.52489,0.986685,-3,0,-0.813112,-0.204383,0,-0.177657,-0.0795357,-0.0036481,0.730117,-0.156161,-0.0702259,-0.00707809,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.2899,5.27998,6.47998,5.1489e-05,-0.303042,0.343606,-3.34629,0.00013271,-1.23676,1.00371,-0.0242556,-1.60312,0.958528,-3,0,-0.75136,-0.358141,0,-0.169436,-0.0769863,-0.00449763,0.730318,-0.146942,-0.0657147,-0.00755628,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.39,5.38003,6.58003,5.344e-05,-0.426777,0.44015,-3.34931,-0.000245243,-1.2221,0.943465,-0.0277192,-1.67507,0.915228,-3,0,-0.686602,-0.506345,0,-0.155473,-0.0687187,-0.00511842,0.730484,-0.134882,-0.0599738,-0.00728596,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.49,5.48003,6.68003,5.4639e-05,-0.538165,0.52123,-3.35257,-0.000926209,-1.20056,0.872463,-0.0304319,-1.74039,0.857507,-3,0,-0.619159,-0.646505,0,-0.139519,-0.0621788,-0.00726889,0.730618,-0.121457,-0.0534005,-0.00637635,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.59,5.58003,6.78003,5.4626e-05,-0.655488,0.599077,-3.35637,-0.00200086,-1.17096,0.781085,-0.032353,-1.79883,0.786263,-3,0,-0.549272,-0.776466,0,-0.121103,-0.0528362,-0.00701423,0.73074,-0.106802,-0.0473989,-0.00502576,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.6899,5.67999,6.87999,5.6386e-05,-0.760286,0.660544,-3.36015,-0.00316315,-1.13849,0.685201,-0.0332991,-1.85015,0.70266,-3,0,-0.477253,-0.894129,0,-0.102795,-0.0466806,-0.00708775,0.730857,-0.0915552,-0.0425329,-0.00349093,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.7899,5.77995,6.97995,3.5873e-05,-0.868643,0.71474,-3.36522,-0.0046058,-1.09797,0.570728,-0.0334573,-1.89418,0.607979,-3,0,-0.403346,-0.997711,0,-0.0824447,-0.0404603,-0.00564831,0.730921,-0.0758237,-0.03789,-0.00171815,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.8899,5.87992,7.07992,3.0772e-05,-0.96334,0.752649,-3.37013,-0.00603982,-1.0565,0.457125,-0.0332703,-1.93074,0.503712,-3,0,-0.327845,-1.08557,0,-0.0637407,-0.0329767,-0.00596058,0.7309,-0.0600788,-0.0335712,0.000196803,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,15.9899,5.97997,7.17997,8.7258e-05,-1.06019,0.780627,-3.37561,-0.00754923,-1.00805,0.328626,-0.0320351,-1.9597,0.391412,-3,0,-0.250989,-1.15638,0,-0.0438544,-0.0282687,-0.00406798,0.730834,-0.044144,-0.0301582,0.00205764,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.0899,6.08002,7.28002,5.5952e-05,-1.14386,0.793837,-3.38024,-0.00887274,-0.96059,0.206085,-0.0298765,-1.98093,0.272932,-3,0,-0.173139,-1.20893,0,-0.0250969,-0.0232542,-0.00231528,0.730754,-0.028361,-0.0273056,0.00380366,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.1899,6.17993,7.37993,3.7839e-05,-1.22866,0.794817,-3.38418,-0.0100498,-0.906973,0.0718052,-0.0269955,-1.99431,0.150309,-3,0,-0.0947112,-1.24236,0,-0.00987764,-0.020876,0.000393956,0.73071,-0.0122691,-0.0250634,0.00533897,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.2899,6.27996,7.47996,5.4063e-05,-1.30196,0.784212,-3.38673,-0.0109733,-0.856196,-0.0511523,-0.0242125,-1.99984,0.0251781,-3,0,-0.0158211,-1.25624,0,0.00938739,-0.0187301,0.000766988,0.730689,0.00272662,-0.0238255,0.0065459,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.3899,6.37994,7.57994,3.3857e-05,-1.37488,0.759779,-3.38817,-0.0115384,-0.799179,-0.181976,-0.0209753,-1.99748,-0.100287,-3,0,0.0630915,-1.2503,0,0.0271869,-0.0168793,0.00295422,0.730714,0.01719,-0.0228751,0.00748479,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.4899,6.47998,7.67998,5.467e-05,-1.43591,0.725856,-3.38875,-0.0115786,-0.744366,-0.298642,-0.0178891,-1.98722,-0.224251,-3,0,0.141807,-1.22463,0,0.0439069,-0.016619,0.00377421,0.730769,0.0304675,-0.0215141,0.00801118,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.59,6.58012,7.78012,6.1032e-05,-1.4949,0.67809,-3.38878,-0.010943,-0.681992,-0.417988,-0.015348,-1.9691,-0.344783,-3,0,0.220033,-1.17958,0,0.0560198,-0.0149356,0.00599622,0.73083,0.0392149,-0.0200114,0.00805295,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.69,6.68001,7.88001,5.6872e-05,-1.54305,0.625541,-3.38852,-0.00970839,-0.622833,-0.519876,-0.0135914,-1.94326,-0.459592,-3,0,0.297202,-1.11606,0,0.0653315,-0.0109805,0.00786526,0.730862,0.0501855,-0.0177298,0.00754458,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.79,6.78001,7.98001,5.7605e-05,-1.5857,0.565672,-3.38843,-0.00815062,-0.562403,-0.612852,-0.0129684,-1.90972,-0.567283,-3,0,0.373284,-1.03487,0,0.0734568,-0.00840997,0.00758893,0.730845,0.0596326,-0.0164047,0.00653385,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.8899,6.87998,8.07998,5.5394e-05,-1.62229,0.49911,-3.38831,-0.00626511,-0.501115,-0.696612,-0.0130241,-1.86867,-0.665997,-3,0,0.447868,-0.937394,0,0.0837365,-0.00778784,0.00748251,0.730795,0.0685275,-0.0159163,0.00517495,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,16.9899,6.97996,8.17996,5.3561e-05,-1.65476,0.420742,-3.38812,-0.00391015,-0.433013,-0.775452,-0.0138092,-1.82023,-0.754222,-3,0,0.520694,-0.825133,0,0.0921345,-0.00758509,0.00622812,0.730719,0.076853,-0.0154857,0.00354272,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,17.0899,7.07996,8.27996,3.3649e-05,-1.67794,0.343995,-3.3881,-0.00132392,-0.368921,-0.836868,-0.0147464,-1.76461,-0.830567,-3,0,0.591475,-0.699845,0,0.100941,-0.00705847,0.00605683,0.730638,0.0853507,-0.0139033,0.00158716,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,17.1899,7.17997,8.37997,3.1669e-05,-1.69547,0.257079,-3.3881,0.00193303,-0.297956,-0.890096,-0.0165271,-1.70201,-0.893822,-3,0,0.659931,-0.563503,0,0.107914,-0.00486584,0.00585858,0.730568,0.0914891,-0.0127144,-0.0007763,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,17.2899,7.27997,8.47997,3.4225e-05,-1.70524,0.17424,-3.38825,0.005092,-0.2319,-0.926887,-0.018399,-1.6327,-0.942979,-3,0,0.725781,-0.418275,0,0.111406,-0.00298262,0.00290078,0.730506,0.0976317,-0.011014,-0.00346323,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,17.3899,7.37993,8.57993,3.1307e-05,-1.70884,0.0832896,-3.3889,0.00864859,-0.159966,-0.952534,-0.0211659,-1.55698,-0.97725,-3,0,0.788738,-0.266522,0,0.117669,-0.00160184,0.0013212,0.730462,0.102277,-0.0101479,-0.00621524,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,17.4899,7.47992,8.67992,3.0651e-05,-1.70648,-0.000835163,-3.39024,0.0117676,-0.0944221,-0.963203,-0.0240079,-1.47509,-0.996125,-3,0,0.848603,-0.110519,0,0.11951,-0.00154609,-0.000673706,0.730408,0.105937,-0.00931412,-0.00903075,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,17.5899,7.57997,8.77997,6.3141e-05,-1.69855,-0.0912136,-3.39228,0.0147092,-0.0253957,-0.961533,-0.0275906,-1.38733,-0.999291,-3,0,0.905152,0.0473184,0,0.119919,-0.00149803,-0.00327874,0.730368,0.109221,-0.0110137,-0.0113815,0,0,0,0
